user_id,learning_path_id,total_certifications,total_courses_assigned,average_rating,average_rating_bin
657,17,1,1,85.0,81-90
658,2,4,4,80.75,81-90
658,4,1,1,91.0,91-100
658,8,0,1,69.0,61-70
658,11,1,1,81.0,81-90
658,12,1,1,83.0,81-90
658,13,3,3,85.33,81-90
658,15,1,1,84.0,81-90
658,17,1,2,81.5,81-90
659,2,3,3,85.33,81-90
659,3,2,2,80.0,81-90
659,4,1,1,80.0,81-90
659,9,1,1,86.0,81-90
659,11,0,1,71.0,71-80
659,13,1,1,86.0,81-90
659,15,1,1,97.0,91-100
659,16,1,1,94.0,91-100
659,17,1,2,78.5,71-80
660,2,3,4,77.5,71-80
660,8,0,1,76.0,71-80
660,9,1,1,87.0,81-90
660,11,0,1,74.0,71-80
660,12,1,1,90.0,91-100
660,13,1,1,82.0,81-90
660,16,0,1,75.0,71-80
660,17,1,1,77.0,71-80
661,2,4,4,87.75,81-90
661,3,1,1,85.0,81-90
661,5,0,1,69.0,61-70
661,7,1,1,94.0,91-100
661,9,1,1,79.0,71-80
661,12,0,1,70.0,71-80
661,13,1,1,85.0,81-90
661,17,2,2,80.5,81-90
661,20,1,1,87.0,81-90
662,2,1,4,75.0,71-80
662,3,1,1,92.0,91-100
662,8,1,1,78.0,71-80
662,14,2,2,84.5,81-90
662,17,0,1,76.0,71-80
662,20,1,2,80.0,81-90
663,2,3,4,83.5,81-90
663,4,1,1,85.0,81-90
663,11,0,1,76.0,71-80
663,12,1,1,87.0,81-90
663,13,1,2,72.5,71-80
663,17,1,2,80.5,81-90
663,19,1,1,78.0,71-80
664,1,0,1,75.0,71-80
664,2,3,4,83.25,81-90
664,4,1,1,78.0,71-80
664,5,0,1,74.0,71-80
664,6,1,2,74.5,71-80
664,7,1,1,85.0,81-90
664,8,1,1,86.0,81-90
664,12,0,1,74.0,71-80
664,14,0,1,76.0,71-80
664,16,0,1,75.0,71-80
664,17,0,1,64.0,61-70
665,1,1,1,79.0,71-80
665,2,3,4,82.75,81-90
665,5,1,1,92.0,91-100
665,7,1,1,97.0,91-100
665,8,1,1,86.0,81-90
665,9,1,1,86.0,81-90
665,11,1,1,83.0,81-90
665,17,0,1,75.0,71-80
665,18,0,1,76.0,71-80
665,19,1,1,80.0,81-90
665,20,1,1,81.0,81-90
666,1,1,1,82.0,81-90
666,2,4,4,83.5,81-90
666,3,1,2,76.0,71-80
666,5,0,1,72.0,71-80
666,7,1,1,80.0,81-90
666,9,1,1,85.0,81-90
666,16,1,1,92.0,91-100
666,17,1,2,73.5,71-80
666,18,1,1,88.0,81-90
667,1,1,1,77.0,71-80
667,2,3,3,83.67,81-90
667,3,1,1,83.0,81-90
667,4,0,1,73.0,71-80
667,6,1,2,73.5,71-80
667,8,0,1,76.0,71-80
667,12,1,1,80.0,81-90
667,16,1,1,81.0,81-90
667,17,1,1,82.0,81-90
667,20,1,1,80.0,81-90
668,2,2,4,75.5,71-80
668,5,1,1,80.0,81-90
668,7,0,1,64.0,61-70
668,10,1,3,75.67,71-80
668,11,2,2,86.5,81-90
668,15,1,1,75.0,71-80
668,17,1,1,77.0,71-80
669,1,1,1,85.0,81-90
669,2,3,4,79.25,71-80
669,3,1,1,78.0,71-80
669,4,1,1,83.0,81-90
669,6,1,1,85.0,81-90
669,8,1,1,78.0,71-80
669,10,1,1,78.0,71-80
669,12,1,1,95.0,91-100
669,15,0,1,74.0,71-80
669,16,0,1,75.0,71-80
669,17,0,1,74.0,71-80
669,20,1,1,79.0,71-80
670,2,4,5,79.2,71-80
670,5,1,1,81.0,81-90
670,6,1,1,88.0,81-90
670,8,0,1,73.0,71-80
670,17,1,1,81.0,81-90
670,18,1,1,84.0,81-90
671,2,3,4,82.0,81-90
671,3,2,2,79.5,71-80
671,5,1,1,89.0,81-90
671,7,1,1,85.0,81-90
671,9,1,1,82.0,81-90
671,10,1,1,80.0,81-90
671,13,1,1,77.0,71-80
671,17,0,1,69.0,61-70
671,18,0,1,70.0,71-80
671,20,1,2,74.5,71-80
672,2,3,4,82.0,81-90
672,3,2,2,81.5,81-90
672,6,1,1,81.0,81-90
672,8,0,1,64.0,61-70
672,9,0,1,68.0,61-70
672,17,0,1,74.0,71-80
673,2,2,4,81.5,81-90
673,4,1,1,81.0,81-90
673,5,0,1,67.0,61-70
673,7,0,1,66.0,61-70
673,9,1,1,77.0,71-80
673,16,1,1,86.0,81-90
673,17,1,2,80.5,81-90
673,18,1,2,78.5,71-80
674,1,1,1,88.0,81-90
674,2,1,3,77.0,71-80
674,5,1,1,83.0,81-90
674,6,1,1,84.0,81-90
674,8,2,2,81.5,81-90
674,9,1,1,81.0,81-90
674,11,0,1,75.0,71-80
674,14,1,1,84.0,81-90
674,17,1,1,85.0,81-90
675,2,2,5,78.6,71-80
675,4,0,1,61.0,61-70
675,12,1,1,81.0,81-90
675,14,1,1,88.0,81-90
675,17,0,1,66.0,61-70
675,20,1,1,80.0,81-90
676,2,1,4,72.5,71-80
676,3,0,2,69.0,61-70
676,4,0,1,74.0,71-80
676,5,0,1,69.0,61-70
676,8,1,1,82.0,81-90
676,13,1,1,80.0,81-90
676,16,0,1,74.0,71-80
676,17,1,1,92.0,91-100
676,18,0,1,74.0,71-80
677,1,3,3,83.33,81-90
677,2,3,3,79.33,71-80
677,4,0,1,74.0,71-80
677,7,1,1,87.0,81-90
677,10,1,1,84.0,81-90
677,12,1,1,78.0,71-80
677,17,1,1,79.0,71-80
677,18,1,1,86.0,81-90
678,2,3,4,77.5,71-80
678,3,0,1,68.0,61-70
678,7,0,1,68.0,61-70
678,11,1,1,79.0,71-80
678,12,0,1,76.0,71-80
678,16,1,1,84.0,81-90
678,17,1,1,84.0,81-90
679,2,2,4,81.0,81-90
679,3,2,2,84.5,81-90
679,6,1,1,81.0,81-90
679,7,0,1,71.0,71-80
679,8,1,1,94.0,91-100
679,11,1,1,79.0,71-80
679,13,0,1,75.0,71-80
679,17,1,1,76.0,71-80
679,18,1,2,77.0,71-80
679,19,1,1,88.0,81-90
680,1,1,1,77.0,71-80
680,2,3,4,87.0,81-90
680,3,1,1,82.0,81-90
680,4,0,1,76.0,71-80
680,6,2,2,78.5,71-80
680,15,0,1,75.0,71-80
680,17,1,3,73.33,71-80
680,20,1,2,75.5,71-80
681,2,3,5,82.0,81-90
681,4,1,1,85.0,81-90
681,9,1,1,81.0,81-90
681,12,1,1,80.0,81-90
681,13,1,2,76.0,71-80
681,16,0,1,68.0,61-70
681,17,1,1,79.0,71-80
681,18,1,1,78.0,71-80
681,20,1,1,88.0,81-90
682,1,1,1,86.0,81-90
682,2,2,4,80.0,81-90
682,5,1,1,89.0,81-90
682,6,1,1,93.0,91-100
682,8,1,1,81.0,81-90
682,10,1,1,83.0,81-90
682,14,1,1,84.0,81-90
682,17,1,1,85.0,81-90
682,19,2,2,83.5,81-90
682,20,1,1,80.0,81-90
683,2,4,4,82.5,81-90
683,3,0,1,67.0,61-70
683,5,0,1,74.0,71-80
683,7,0,1,68.0,61-70
683,12,0,1,75.0,71-80
683,15,1,1,89.0,81-90
683,17,1,1,78.0,71-80
683,20,1,1,93.0,91-100
684,1,1,1,78.0,71-80
684,2,2,4,75.25,71-80
684,5,1,1,80.0,81-90
684,7,0,1,70.0,71-80
684,12,1,1,76.0,71-80
684,17,2,2,89.5,81-90
685,2,2,4,75.5,71-80
685,6,0,1,72.0,71-80
685,7,1,2,76.0,71-80
685,8,1,1,85.0,81-90
685,9,1,1,95.0,91-100
685,12,0,1,69.0,61-70
685,13,1,1,87.0,81-90
685,14,1,1,88.0,81-90
685,15,1,1,82.0,81-90
685,17,1,1,89.0,81-90
685,20,1,1,80.0,81-90
686,2,3,4,82.5,81-90
686,3,1,1,80.0,81-90
686,7,2,2,82.5,81-90
686,8,1,1,81.0,81-90
686,9,1,1,80.0,81-90
686,12,0,1,70.0,71-80
686,14,1,1,83.0,81-90
686,17,1,1,85.0,81-90
686,19,0,1,72.0,71-80
686,20,2,2,82.0,81-90
687,1,0,1,66.0,61-70
687,2,4,4,82.0,81-90
687,6,1,1,87.0,81-90
687,7,1,1,84.0,81-90
687,12,1,1,78.0,71-80
687,17,2,2,79.0,71-80
687,20,0,1,72.0,71-80
688,2,4,4,80.5,81-90
688,4,1,1,83.0,81-90
688,5,0,1,66.0,61-70
688,6,1,1,79.0,71-80
688,9,2,2,87.5,81-90
688,12,2,2,86.5,81-90
688,14,0,1,75.0,71-80
688,16,0,1,71.0,71-80
688,17,1,1,82.0,81-90
688,18,1,1,80.0,81-90
689,2,3,4,80.75,81-90
689,3,1,1,81.0,81-90
689,6,1,1,78.0,71-80
689,7,0,1,77.0,71-80
689,8,0,1,74.0,71-80
689,9,1,1,89.0,81-90
689,14,1,1,87.0,81-90
689,15,1,1,78.0,71-80
689,17,1,3,75.33,71-80
689,18,1,1,83.0,81-90
690,2,4,4,85.5,81-90
690,7,0,1,69.0,61-70
690,8,0,1,69.0,61-70
690,9,2,2,77.5,71-80
690,14,1,1,83.0,81-90
690,15,1,1,88.0,81-90
690,17,1,1,85.0,81-90
690,18,0,1,76.0,71-80
690,19,2,2,86.5,81-90
690,20,1,1,82.0,81-90
691,2,3,4,79.0,71-80
691,4,1,1,82.0,81-90
691,5,1,1,97.0,91-100
691,8,0,1,73.0,71-80
691,9,0,1,67.0,61-70
691,11,1,1,83.0,81-90
691,13,2,2,86.0,81-90
691,17,2,4,80.25,81-90
692,1,2,2,77.5,71-80
692,2,3,3,80.0,81-90
692,3,1,1,82.0,81-90
692,4,0,1,69.0,61-70
692,10,1,1,80.0,81-90
692,12,0,1,66.0,61-70
692,17,0,1,71.0,71-80
693,2,4,4,84.75,81-90
693,4,1,1,87.0,81-90
693,7,0,1,72.0,71-80
693,9,1,1,79.0,71-80
693,10,1,1,97.0,91-100
693,14,2,2,83.0,81-90
693,17,1,1,83.0,81-90
693,18,1,1,79.0,71-80
693,19,1,1,77.0,71-80
693,20,0,2,73.0,71-80
694,2,4,4,86.25,81-90
694,3,0,1,68.0,61-70
694,4,1,1,80.0,81-90
694,7,1,1,85.0,81-90
694,10,2,2,85.0,81-90
694,15,1,2,81.5,81-90
694,17,0,1,77.0,71-80
694,18,1,1,83.0,81-90
695,2,2,4,79.5,71-80
695,8,1,1,82.0,81-90
695,9,1,1,92.0,91-100
695,13,1,1,78.0,71-80
695,16,1,1,83.0,81-90
695,17,2,2,80.0,81-90
695,18,1,1,79.0,71-80
696,2,4,5,78.6,71-80
696,5,0,1,69.0,61-70
696,7,2,2,77.5,71-80
696,10,1,1,86.0,81-90
696,17,1,2,77.5,71-80
696,18,0,1,74.0,71-80
697,2,2,4,78.0,71-80
697,5,0,1,76.0,71-80
697,7,1,1,89.0,81-90
697,9,1,2,78.5,71-80
697,13,2,2,84.0,81-90
697,15,0,1,75.0,71-80
697,16,1,1,80.0,81-90
697,17,1,2,78.5,71-80
697,18,1,1,90.0,91-100
698,1,0,1,74.0,71-80
698,2,3,5,75.4,71-80
698,10,1,1,86.0,81-90
698,11,1,1,86.0,81-90
698,12,1,1,88.0,81-90
698,13,1,1,84.0,81-90
698,17,0,1,76.0,71-80
698,18,0,1,76.0,71-80
698,19,2,2,90.0,91-100
699,2,4,4,87.5,81-90
699,4,1,1,89.0,81-90
699,5,1,2,83.5,81-90
699,6,1,1,83.0,81-90
699,10,2,2,84.5,81-90
699,11,1,1,82.0,81-90
699,13,1,1,83.0,81-90
699,15,1,1,93.0,91-100
699,17,1,1,77.0,71-80
699,18,1,1,81.0,81-90
700,1,0,1,71.0,71-80
700,2,4,4,82.5,81-90
700,3,1,1,78.0,71-80
700,9,1,1,83.0,81-90
700,14,1,1,77.0,71-80
700,15,1,1,87.0,81-90
700,17,1,1,78.0,71-80
701,2,2,4,80.0,81-90
701,3,1,2,74.0,71-80
701,6,1,1,80.0,81-90
701,8,1,1,90.0,91-100
701,10,1,1,86.0,81-90
701,12,1,1,85.0,81-90
701,14,1,1,94.0,91-100
701,17,1,1,80.0,81-90
701,20,1,1,92.0,91-100
702,2,4,4,84.0,81-90
702,5,1,1,76.0,71-80
702,8,1,1,83.0,81-90
702,9,0,1,74.0,71-80
702,11,1,1,81.0,81-90
702,14,1,1,84.0,81-90
702,15,1,1,85.0,81-90
702,17,1,1,83.0,81-90
703,1,1,1,89.0,81-90
703,2,3,4,84.75,81-90
703,3,1,1,87.0,81-90
703,7,1,1,88.0,81-90
703,10,1,2,77.0,71-80
703,14,0,1,70.0,71-80
703,17,1,1,98.0,91-100
703,18,0,1,64.0,61-70
703,20,1,1,86.0,81-90
704,1,1,1,81.0,81-90
704,2,2,4,78.75,71-80
704,3,1,1,87.0,81-90
704,10,1,1,83.0,81-90
704,12,0,1,75.0,71-80
704,17,2,2,87.5,81-90
705,2,4,4,78.5,71-80
705,3,2,2,80.5,81-90
705,5,1,1,76.0,71-80
705,6,1,1,79.0,71-80
705,7,1,1,82.0,81-90
705,11,1,1,77.0,71-80
705,13,0,1,73.0,71-80
705,17,1,1,82.0,81-90
706,2,2,4,77.0,71-80
706,6,0,1,72.0,71-80
706,7,2,2,85.0,81-90
706,10,0,1,73.0,71-80
706,15,1,1,82.0,81-90
706,17,0,1,71.0,71-80
707,2,3,4,78.75,71-80
707,7,1,1,81.0,81-90
707,8,1,1,85.0,81-90
707,9,1,1,93.0,91-100
707,13,2,2,82.0,81-90
707,16,1,1,76.0,71-80
707,17,0,2,73.0,71-80
708,2,2,4,80.75,81-90
708,4,1,2,83.5,81-90
708,5,0,1,74.0,71-80
708,9,0,1,75.0,71-80
708,13,1,1,80.0,81-90
708,14,0,1,74.0,71-80
708,17,1,2,81.0,81-90
708,20,0,1,72.0,71-80
709,2,2,4,80.25,81-90
709,3,1,1,80.0,81-90
709,4,0,1,68.0,61-70
709,5,1,1,83.0,81-90
709,8,1,1,81.0,81-90
709,10,0,1,67.0,61-70
709,13,1,1,77.0,71-80
709,17,0,1,73.0,71-80
710,2,4,4,83.5,81-90
710,4,0,1,70.0,71-80
710,5,1,1,86.0,81-90
710,7,1,2,79.5,71-80
710,8,1,2,79.5,71-80
710,9,1,1,92.0,91-100
710,11,1,1,81.0,81-90
710,15,1,1,77.0,71-80
710,17,1,1,96.0,91-100
711,2,4,4,82.0,81-90
711,6,0,1,69.0,61-70
711,8,2,3,77.67,71-80
711,12,1,1,83.0,81-90
711,17,1,1,92.0,91-100
712,1,1,1,83.0,81-90
712,2,3,4,84.0,81-90
712,5,1,1,79.0,71-80
712,12,1,1,91.0,91-100
712,13,0,1,76.0,71-80
712,17,0,1,72.0,71-80
712,19,0,1,67.0,61-70
712,20,0,1,72.0,71-80
713,2,3,3,83.0,81-90
713,3,1,2,79.5,71-80
713,7,1,1,89.0,81-90
713,12,1,1,86.0,81-90
713,13,0,2,72.5,71-80
713,17,1,3,75.67,71-80
714,2,4,4,86.25,81-90
714,3,0,1,70.0,71-80
714,10,1,2,74.5,71-80
714,14,1,2,75.5,71-80
714,17,1,2,76.0,71-80
714,18,1,1,86.0,81-90
715,1,1,1,93.0,91-100
715,2,3,4,78.75,71-80
715,5,1,1,88.0,81-90
715,8,1,1,82.0,81-90
715,9,1,1,81.0,81-90
715,12,1,1,83.0,81-90
715,13,1,1,83.0,81-90
715,16,1,1,81.0,81-90
715,17,3,3,86.67,81-90
715,20,1,1,78.0,71-80
716,1,0,1,75.0,71-80
716,2,4,4,78.25,71-80
716,3,0,1,71.0,71-80
716,7,0,1,74.0,71-80
716,9,0,1,63.0,61-70
716,10,0,1,73.0,71-80
716,14,0,2,71.0,71-80
716,18,0,1,73.0,71-80
717,2,3,4,80.0,81-90
717,5,1,1,78.0,71-80
717,14,0,1,64.0,61-70
717,16,1,1,88.0,81-90
717,17,1,1,84.0,81-90
717,19,1,1,92.0,91-100
717,20,1,1,83.0,81-90
718,2,3,5,77.8,71-80
718,3,1,1,82.0,81-90
718,9,0,1,71.0,71-80
718,10,1,1,79.0,71-80
718,11,0,1,72.0,71-80
718,14,1,1,80.0,81-90
718,17,0,2,75.0,71-80
719,2,2,4,77.25,71-80
719,3,1,1,86.0,81-90
719,14,0,1,65.0,61-70
719,16,1,1,84.0,81-90
719,17,1,1,95.0,91-100
719,20,1,2,76.5,71-80
720,2,1,5,74.4,71-80
720,3,0,1,76.0,71-80
720,4,1,1,84.0,81-90
720,8,1,1,88.0,81-90
720,9,0,1,75.0,71-80
720,12,1,1,81.0,81-90
720,15,1,1,78.0,71-80
720,17,1,2,78.5,71-80
721,2,2,5,77.8,71-80
721,3,1,1,83.0,81-90
721,5,1,1,80.0,81-90
721,9,1,1,90.0,91-100
721,17,1,1,87.0,81-90
721,19,2,2,82.0,81-90
722,1,1,1,81.0,81-90
722,2,3,4,80.75,81-90
722,4,1,2,81.0,81-90
722,6,0,1,69.0,61-70
722,7,1,1,82.0,81-90
722,13,1,2,80.0,81-90
722,14,2,2,89.0,81-90
722,17,0,1,68.0,61-70
722,19,0,1,72.0,71-80
723,2,1,4,75.0,71-80
723,8,1,1,79.0,71-80
723,10,1,1,80.0,81-90
723,12,1,1,77.0,71-80
723,15,1,1,86.0,81-90
723,16,1,1,94.0,91-100
723,17,0,1,73.0,71-80
723,19,1,1,82.0,81-90
724,1,1,1,82.0,81-90
724,2,1,4,72.5,71-80
724,4,0,2,72.0,71-80
724,11,1,1,79.0,71-80
724,13,0,1,67.0,61-70
724,17,1,1,84.0,81-90
725,2,4,4,87.75,81-90
725,7,0,1,64.0,61-70
725,11,1,1,90.0,91-100
725,14,1,1,84.0,81-90
725,15,1,1,84.0,81-90
725,16,1,1,83.0,81-90
725,17,2,2,81.5,81-90
725,20,1,1,81.0,81-90
726,2,3,4,85.5,81-90
726,4,0,1,75.0,71-80
726,5,0,1,68.0,61-70
726,7,1,1,84.0,81-90
726,10,1,1,80.0,81-90
726,12,1,1,85.0,81-90
726,17,1,2,80.0,81-90
727,1,1,1,84.0,81-90
727,2,4,4,80.5,81-90
727,3,2,2,82.0,81-90
727,12,1,1,83.0,81-90
727,16,1,1,79.0,71-80
727,17,1,1,91.0,91-100
727,19,0,1,76.0,71-80
728,2,3,4,81.0,81-90
728,3,1,2,76.5,71-80
728,6,1,1,94.0,91-100
728,9,1,1,80.0,81-90
728,12,1,1,84.0,81-90
728,13,1,1,97.0,91-100
728,15,0,1,75.0,71-80
728,17,1,1,79.0,71-80
728,20,2,2,85.0,81-90
729,1,1,1,92.0,91-100
729,2,3,4,76.75,71-80
729,4,0,1,72.0,71-80
729,7,1,1,82.0,81-90
729,9,1,1,90.0,91-100
729,12,1,1,78.0,71-80
729,15,1,1,82.0,81-90
729,16,1,1,89.0,81-90
729,17,1,1,81.0,81-90
729,20,1,1,85.0,81-90
730,2,4,5,83.8,81-90
730,4,0,1,75.0,71-80
730,6,1,1,85.0,81-90
730,7,1,1,82.0,81-90
730,12,1,1,89.0,81-90
730,13,0,1,71.0,71-80
730,14,0,1,75.0,71-80
730,15,1,1,91.0,91-100
730,17,1,1,95.0,91-100
730,20,1,1,79.0,71-80
731,2,3,4,80.5,81-90
731,5,1,1,77.0,71-80
731,6,1,1,81.0,81-90
731,10,0,2,67.0,61-70
731,11,1,1,86.0,81-90
731,12,2,2,85.5,81-90
731,14,1,1,90.0,91-100
731,15,1,1,79.0,71-80
731,17,1,1,79.0,71-80
731,18,0,1,67.0,61-70
732,2,0,3,71.0,71-80
732,3,1,1,80.0,81-90
732,7,0,1,71.0,71-80
732,8,0,1,72.0,71-80
732,12,0,1,74.0,71-80
732,15,1,1,81.0,81-90
732,16,1,1,93.0,91-100
732,17,0,1,72.0,71-80
732,20,1,1,90.0,91-100
733,2,4,6,80.17,81-90
733,3,0,1,65.0,61-70
733,5,1,1,85.0,81-90
733,6,1,1,91.0,91-100
733,7,0,1,65.0,61-70
733,12,1,1,93.0,91-100
733,16,1,1,86.0,81-90
733,18,0,1,65.0,61-70
733,19,1,1,80.0,81-90
734,2,3,4,82.75,81-90
734,10,0,1,70.0,71-80
734,12,1,1,85.0,81-90
734,13,1,1,97.0,91-100
734,15,1,1,92.0,91-100
734,16,0,1,70.0,71-80
734,17,1,1,95.0,91-100
735,1,1,1,88.0,81-90
735,2,4,4,89.25,81-90
735,3,0,1,67.0,61-70
735,4,1,1,81.0,81-90
735,5,0,1,66.0,61-70
735,11,1,1,83.0,81-90
735,17,1,1,77.0,71-80
735,18,1,1,91.0,91-100
736,1,1,1,90.0,91-100
736,2,3,4,84.25,81-90
736,6,1,1,78.0,71-80
736,8,0,1,73.0,71-80
736,11,1,1,88.0,81-90
736,12,1,2,75.5,71-80
736,14,0,1,76.0,71-80
736,17,0,1,64.0,61-70
737,1,1,1,85.0,81-90
737,2,4,4,84.75,81-90
737,3,1,1,88.0,81-90
737,5,1,1,81.0,81-90
737,10,1,1,87.0,81-90
737,11,1,1,76.0,71-80
737,13,1,1,99.0,91-100
737,17,1,1,87.0,81-90
737,18,0,1,71.0,71-80
738,2,3,4,82.0,81-90
738,4,0,1,69.0,61-70
738,6,1,1,79.0,71-80
738,9,1,1,92.0,91-100
738,11,0,1,66.0,61-70
738,12,1,1,86.0,81-90
738,14,1,2,76.5,71-80
738,17,1,1,92.0,91-100
738,18,0,2,75.0,71-80
738,20,0,1,72.0,71-80
739,1,0,1,72.0,71-80
739,2,2,4,76.5,71-80
739,3,0,1,71.0,71-80
739,7,1,1,93.0,91-100
739,8,0,1,67.0,61-70
739,9,1,1,77.0,71-80
739,10,1,1,85.0,81-90
739,12,1,2,77.0,71-80
739,17,1,1,79.0,71-80
739,18,1,1,82.0,81-90
740,1,0,1,73.0,71-80
740,2,3,4,81.25,81-90
740,3,0,2,74.5,71-80
740,4,1,1,84.0,81-90
740,6,1,2,81.5,81-90
740,7,1,1,82.0,81-90
740,14,0,1,65.0,61-70
740,17,2,2,81.5,81-90
740,19,0,1,70.0,71-80
741,2,4,4,85.5,81-90
741,5,1,1,85.0,81-90
741,6,0,1,77.0,71-80
741,7,0,1,73.0,71-80
741,11,1,1,80.0,81-90
741,12,0,1,74.0,71-80
741,14,1,1,92.0,91-100
741,17,1,1,79.0,71-80
741,20,1,1,78.0,71-80
742,1,1,1,93.0,91-100
742,2,2,4,77.25,71-80
742,5,1,1,93.0,91-100
742,6,2,2,86.0,81-90
742,12,1,1,80.0,81-90
742,15,0,1,70.0,71-80
742,16,1,1,87.0,81-90
742,17,0,1,72.0,71-80
742,18,1,1,79.0,71-80
743,1,1,1,92.0,91-100
743,2,2,4,80.25,81-90
743,10,1,1,93.0,91-100
743,15,3,3,79.33,71-80
743,17,1,1,88.0,81-90
744,2,2,4,79.25,71-80
744,3,0,1,62.0,61-70
744,4,1,1,91.0,91-100
744,8,0,1,72.0,71-80
744,10,1,1,91.0,91-100
744,11,1,1,84.0,81-90
744,12,0,1,67.0,61-70
744,16,1,1,77.0,71-80
744,17,1,1,80.0,81-90
744,18,1,1,94.0,91-100
744,20,1,1,78.0,71-80
745,2,3,4,78.25,71-80
745,11,1,1,79.0,71-80
745,12,2,2,81.0,81-90
745,13,1,1,79.0,71-80
745,14,1,1,86.0,81-90
745,15,0,1,75.0,71-80
745,16,1,1,81.0,81-90
745,17,1,1,82.0,81-90
746,2,3,4,82.25,81-90
746,3,1,1,83.0,81-90
746,5,3,3,81.0,81-90
746,11,1,2,83.0,81-90
746,13,0,1,71.0,71-80
746,15,1,1,78.0,71-80
746,17,0,1,73.0,71-80
746,18,2,2,79.0,71-80
747,2,4,5,82.8,81-90
747,3,1,1,87.0,81-90
747,5,0,1,71.0,71-80
747,10,0,1,69.0,61-70
747,13,1,1,80.0,81-90
747,16,1,1,84.0,81-90
747,17,1,1,82.0,81-90
748,2,5,5,81.8,81-90
748,3,0,1,70.0,71-80
748,7,1,1,83.0,81-90
748,8,1,1,83.0,81-90
748,14,1,1,79.0,71-80
748,16,0,1,71.0,71-80
748,17,1,1,97.0,91-100
748,20,0,1,72.0,71-80
749,2,2,4,76.0,71-80
749,3,1,2,77.5,71-80
749,5,2,2,87.5,81-90
749,13,1,1,92.0,91-100
749,14,1,2,80.5,81-90
749,16,0,1,72.0,71-80
749,17,0,1,73.0,71-80
749,18,0,1,75.0,71-80
749,19,0,1,70.0,71-80
750,1,1,1,80.0,81-90
750,2,4,5,78.4,71-80
750,4,0,2,68.0,61-70
750,8,1,1,80.0,81-90
750,10,1,1,81.0,81-90
750,15,1,1,77.0,71-80
750,16,0,1,63.0,61-70
750,17,1,2,74.5,71-80
750,20,1,1,86.0,81-90
751,2,3,4,79.75,71-80
751,10,0,1,77.0,71-80
751,11,1,1,91.0,91-100
751,12,1,2,77.5,71-80
751,15,0,1,67.0,61-70
751,16,1,1,82.0,81-90
751,17,1,1,92.0,91-100
751,18,2,3,78.67,71-80
752,2,3,4,78.75,71-80
752,5,1,1,76.0,71-80
752,6,2,2,80.0,81-90
752,7,1,1,81.0,81-90
752,8,0,1,71.0,71-80
752,10,1,1,89.0,81-90
752,11,1,1,93.0,91-100
752,13,1,1,79.0,71-80
752,14,0,1,75.0,71-80
752,15,1,1,90.0,91-100
752,17,1,1,76.0,71-80
753,1,1,1,82.0,81-90
753,2,1,3,74.33,71-80
753,3,1,1,80.0,81-90
753,4,0,1,70.0,71-80
753,7,2,2,81.0,81-90
753,8,0,1,72.0,71-80
753,11,1,1,84.0,81-90
753,12,1,1,84.0,81-90
753,17,1,1,92.0,91-100
753,18,1,1,83.0,81-90
753,20,1,1,79.0,71-80
754,2,3,5,80.6,81-90
754,5,1,1,84.0,81-90
754,6,1,2,78.0,71-80
754,10,0,1,72.0,71-80
754,11,0,1,66.0,61-70
754,17,1,1,80.0,81-90
754,18,1,1,85.0,81-90
754,19,1,1,79.0,71-80
754,20,1,1,79.0,71-80
755,1,1,1,81.0,81-90
755,2,3,4,85.5,81-90
755,7,1,1,88.0,81-90
755,16,1,1,82.0,81-90
755,17,0,1,76.0,71-80
755,19,0,1,71.0,71-80
755,20,1,1,87.0,81-90
756,1,1,1,82.0,81-90
756,2,2,3,83.0,81-90
756,5,1,1,82.0,81-90
756,9,1,1,84.0,81-90
756,10,0,1,65.0,61-70
756,12,1,1,92.0,91-100
756,14,1,1,83.0,81-90
756,15,1,1,92.0,91-100
756,16,1,1,86.0,81-90
756,17,0,1,68.0,61-70
757,2,2,4,76.75,71-80
757,8,0,1,69.0,61-70
757,14,2,2,81.5,81-90
757,16,0,1,65.0,61-70
757,17,1,1,84.0,81-90
757,18,0,1,72.0,71-80
758,2,2,4,76.0,71-80
758,5,0,1,73.0,71-80
758,8,0,1,75.0,71-80
758,12,0,1,74.0,71-80
758,15,2,2,81.5,81-90
758,17,1,1,86.0,81-90
759,2,4,4,86.75,81-90
759,4,0,1,73.0,71-80
759,5,0,1,74.0,71-80
759,8,1,1,81.0,81-90
759,9,0,1,73.0,71-80
759,17,2,4,77.25,71-80
759,19,1,1,80.0,81-90
760,1,1,1,88.0,81-90
760,2,2,4,78.0,71-80
760,3,1,1,95.0,91-100
760,5,2,2,85.5,81-90
760,8,0,1,67.0,61-70
760,9,1,1,89.0,81-90
760,10,1,1,79.0,71-80
760,12,1,1,86.0,81-90
760,17,0,1,66.0,61-70
760,20,2,2,87.0,81-90
761,2,3,4,79.75,71-80
761,4,1,1,81.0,81-90
761,5,1,1,90.0,91-100
761,7,1,1,93.0,91-100
761,12,1,1,83.0,81-90
761,14,0,1,68.0,61-70
761,15,1,1,80.0,81-90
761,17,0,1,77.0,71-80
762,2,4,4,80.5,81-90
762,5,1,2,76.5,71-80
762,15,3,3,80.33,81-90
762,17,1,1,95.0,91-100
762,18,1,1,79.0,71-80
763,2,2,3,83.0,81-90
763,7,2,2,81.5,81-90
763,12,0,1,74.0,71-80
763,14,1,1,93.0,91-100
763,17,2,2,90.0,91-100
763,19,1,1,82.0,81-90
