user_id,learning_path_id,total_certifications,total_courses_assigned,average_rating
871,10,1,1,93.0
871,14,0,1,77.0
871,17,0,1,75.0
871,19,1,1,80.0
872,1,1,1,80.0
872,2,5,5,82.6
872,5,1,1,95.0
872,7,1,1,94.0
872,12,1,1,95.0
872,13,1,1,79.0
872,14,0,1,72.0
872,15,1,1,81.0
872,17,1,1,82.0
872,20,0,1,73.0
873,2,2,4,76.0
873,4,1,1,97.0
873,6,1,1,80.0
873,7,1,1,94.0
873,10,1,1,90.0
873,11,1,1,90.0
873,13,1,1,79.0
873,17,0,1,77.0
873,18,1,1,81.0
873,19,1,1,80.0
873,20,1,1,83.0
874,2,1,4,75.0
874,3,1,1,89.0
874,6,1,1,83.0
874,10,2,2,88.0
874,15,1,1,77.0
874,17,1,1,91.0
875,2,2,4,79.75
875,4,1,1,77.0
875,6,0,1,66.0
875,7,0,1,69.0
875,10,0,1,69.0
875,11,1,1,85.0
875,14,0,1,71.0
875,17,0,1,75.0
875,19,0,1,75.0
875,20,1,1,82.0
876,2,3,4,77.0
876,3,2,2,81.0
876,6,1,1,87.0
876,10,1,1,77.0
876,16,0,1,75.0
876,17,1,1,85.0
877,2,1,3,75.0
877,3,1,1,81.0
877,4,0,1,74.0
877,12,1,1,82.0
877,13,1,1,85.0
877,15,1,1,78.0
877,16,1,1,88.0
877,17,0,1,76.0
877,20,1,1,84.0
878,1,0,1,76.0
878,2,4,5,79.8
878,3,1,1,88.0
878,15,1,1,79.0
878,16,2,3,83.67
878,17,1,1,76.0
878,18,1,1,81.0
878,19,1,1,81.0
879,2,3,5,76.8
879,3,1,1,78.0
879,7,1,1,92.0
879,8,1,1,79.0
879,10,0,1,75.0
879,11,1,1,86.0
879,14,1,1,90.0
879,16,0,1,70.0
879,17,0,1,75.0
879,19,1,1,78.0
879,20,0,1,75.0
880,1,1,1,79.0
880,2,3,5,77.6
880,3,1,1,83.0
880,7,1,1,77.0
880,9,1,1,82.0
880,10,0,1,72.0
880,14,0,1,68.0
880,16,0,1,72.0
880,17,0,1,72.0
880,18,0,1,74.0
880,19,1,1,90.0
881,2,3,4,79.75
881,7,1,1,86.0
881,8,0,1,66.0
881,13,0,1,75.0
881,14,1,1,81.0
881,17,0,2,71.0
882,2,2,4,76.5
882,7,1,1,80.0
882,10,2,2,78.0
882,11,1,1,80.0
882,12,0,1,75.0
882,14,1,1,83.0
882,17,0,1,70.0
882,19,1,1,82.0
882,20,0,2,73.0
883,2,3,4,79.5
883,7,1,1,80.0
883,8,0,2,68.0
883,9,0,1,74.0
883,12,1,1,94.0
883,13,0,1,70.0
883,17,1,1,77.0
883,18,0,1,69.0
884,2,4,4,85.25
884,3,0,1,76.0
884,7,1,1,78.0
884,8,1,1,79.0
884,9,0,1,73.0
884,12,0,1,75.0
884,15,2,2,84.5
884,16,1,1,79.0
884,17,1,1,83.0
884,18,1,1,82.0
885,2,1,5,75.6
885,6,1,1,83.0
885,8,1,1,83.0
885,12,0,1,76.0
885,17,0,1,77.0
885,19,0,1,77.0
886,1,2,2,85.0
886,2,2,5,73.6
886,3,1,1,85.0
886,5,1,1,79.0
886,6,0,1,75.0
886,9,0,1,66.0
886,10,1,1,81.0
886,17,0,2,70.0
886,19,0,1,72.0
887,1,0,1,73.0
887,2,3,4,85.25
887,5,0,1,70.0
887,6,0,1,63.0
887,10,1,1,87.0
887,14,1,2,83.5
887,15,0,1,76.0
887,17,1,1,79.0
887,18,1,1,92.0
887,19,1,1,79.0
888,2,5,5,81.2
888,4,1,1,86.0
888,12,0,1,65.0
888,15,1,1,89.0
888,17,1,2,82.5
889,1,1,1,90.0
889,2,4,4,84.75
889,3,0,1,69.0
889,5,1,1,88.0
889,9,1,1,87.0
889,17,1,1,80.0
889,19,1,2,82.5
890,2,2,4,80.25
890,5,0,1,66.0
890,9,0,1,74.0
890,10,1,1,86.0
890,16,1,1,77.0
890,17,1,1,91.0
890,19,0,1,73.0
891,2,3,4,79.5
891,4,3,3,87.33
891,7,1,1,83.0
891,8,0,1,72.0
891,10,1,1,87.0
891,16,1,1,81.0
891,17,1,1,91.0
892,2,1,4,74.0
892,8,1,1,80.0
892,12,0,1,69.0
892,13,1,1,78.0
892,17,2,2,80.5
892,19,1,1,91.0
893,2,4,4,84.5
893,9,1,2,81.5
893,15,1,2,78.0
893,17,1,1,78.0
893,18,1,1,88.0
893,20,1,1,82.0
894,2,3,4,81.5
894,4,1,2,78.0
894,9,1,1,83.0
894,11,1,1,77.0
894,14,0,1,68.0
894,16,0,1,72.0
894,17,0,1,74.0
895,2,3,5,80.0
895,3,1,1,78.0
895,5,0,1,75.0
895,8,1,1,91.0
895,11,1,1,92.0
895,12,1,1,78.0
895,14,1,1,83.0
895,17,1,2,80.5
896,2,4,4,86.5
896,7,2,2,85.0
896,9,1,1,90.0
896,10,0,1,72.0
896,11,1,1,86.0
896,15,2,2,81.0
896,16,1,1,85.0
896,17,1,1,86.0
896,19,0,1,73.0
897,2,2,4,80.75
897,3,1,1,90.0
897,7,1,2,77.0
897,12,1,1,85.0
897,13,1,1,80.0
897,14,1,1,80.0
897,17,0,1,71.0
897,18,0,1,75.0
898,2,2,4,78.5
898,5,1,1,85.0
898,8,0,1,73.0
898,10,1,1,85.0
898,11,1,2,70.5
898,17,1,1,76.0
899,1,0,2,75.0
899,2,4,4,84.0
899,4,1,1,84.0
899,11,1,1,92.0
899,12,0,1,75.0
899,16,1,2,77.0
899,17,0,2,72.5
899,19,1,1,87.0
900,1,1,1,77.0
900,2,2,4,74.0
900,3,1,1,78.0
900,4,0,1,63.0
900,5,1,1,84.0
900,13,1,1,86.0
900,17,1,2,77.5
900,18,2,2,83.5
901,2,3,6,75.0
901,8,0,1,71.0
901,9,0,1,72.0
901,11,1,1,88.0
901,12,0,1,75.0
901,13,1,2,74.5
901,17,1,2,82.5
901,19,0,1,75.0
902,2,4,5,82.0
902,5,2,2,85.0
902,9,0,1,74.0
902,10,1,2,72.0
902,16,1,1,91.0
902,17,1,2,75.0
902,20,1,1,84.0
903,1,1,1,78.0
903,2,2,4,81.75
903,6,1,1,87.0
903,7,2,2,90.5
903,9,1,1,82.0
903,12,1,1,77.0
903,13,0,1,70.0
903,14,1,1,83.0
903,15,1,2,77.5
903,17,1,1,92.0
904,2,2,4,79.75
904,6,1,1,79.0
904,8,0,1,70.0
904,9,1,1,83.0
904,17,1,1,81.0
904,19,2,3,80.33
905,2,4,4,83.75
905,3,1,1,86.0
905,7,1,1,80.0
905,9,1,1,87.0
905,10,1,1,78.0
905,12,2,2,85.5
905,15,1,1,79.0
905,17,1,1,85.0
905,20,2,2,79.0
906,2,2,4,76.5
906,4,1,1,88.0
906,7,1,1,84.0
906,9,1,1,90.0
906,10,0,1,76.0
906,15,1,1,87.0
906,16,1,1,85.0
906,17,1,2,72.0
906,19,1,1,83.0
907,2,3,3,86.67
907,4,1,1,83.0
907,8,1,1,78.0
907,13,2,2,87.0
907,14,0,1,74.0
907,16,1,1,86.0
907,17,1,1,85.0
907,18,1,1,82.0
907,20,1,1,77.0
908,2,3,4,82.25
908,5,0,2,73.5
908,12,1,1,86.0
908,13,1,1,79.0
908,15,1,2,78.0
908,17,1,1,76.0
909,2,2,3,82.33
909,5,0,1,74.0
909,6,2,2,85.5
909,7,0,1,74.0
909,10,1,1,87.0
909,11,1,1,77.0
909,12,1,1,91.0
909,15,1,1,79.0
909,17,1,1,85.0
909,19,0,1,77.0
910,2,2,4,79.75
910,3,1,1,93.0
910,5,1,2,78.5
910,7,0,1,70.0
910,9,1,1,86.0
910,13,1,1,81.0
910,17,0,1,69.0
911,2,2,4,77.5
911,4,1,1,80.0
911,8,0,2,71.5
911,13,0,1,69.0
911,15,3,3,79.33
911,17,0,1,69.0
911,20,1,1,82.0
912,2,4,5,83.2
912,3,0,1,65.0
912,7,0,1,71.0
912,8,2,2,91.5
912,15,1,1,92.0
912,17,1,1,79.0
912,19,2,2,82.5
912,20,2,2,82.5
913,2,4,4,82.25
913,4,1,1,81.0
913,6,1,1,80.0
913,8,1,1,90.0
913,16,0,1,74.0
913,17,0,1,71.0
913,18,1,1,92.0
913,20,0,1,70.0
914,2,2,4,76.0
914,6,0,1,69.0
914,9,2,2,83.5
914,10,0,1,71.0
914,11,1,2,76.5
914,17,1,1,83.0
914,20,1,1,91.0
915,1,1,1,91.0
915,2,3,4,82.25
915,4,1,1,80.0
915,6,1,1,94.0
915,8,1,1,82.0
915,9,1,2,85.0
915,11,0,1,70.0
915,17,1,1,78.0
915,19,0,1,73.0
916,1,1,1,78.0
916,2,1,4,75.5
916,9,1,1,86.0
916,11,1,1,86.0
916,16,1,1,83.0
916,17,0,2,67.0
916,19,0,1,74.0
917,2,3,5,80.6
917,3,1,1,88.0
917,5,1,1,80.0
917,8,1,2,78.5
917,9,0,1,75.0
917,12,1,1,86.0
917,13,1,1,93.0
917,15,1,1,80.0
917,17,1,1,89.0
918,1,1,1,81.0
918,2,4,4,83.25
918,3,1,1,86.0
918,8,1,1,84.0
918,14,1,1,82.0
918,16,1,1,83.0
918,17,2,2,81.5
919,2,3,5,81.4
919,10,1,1,79.0
919,14,1,1,80.0
919,15,1,1,89.0
919,16,0,1,74.0
919,17,1,1,81.0
919,18,1,1,90.0
920,2,2,4,78.25
920,7,2,2,83.0
920,10,1,1,86.0
920,11,1,1,79.0
920,12,1,1,88.0
920,13,1,1,92.0
920,14,1,1,81.0
920,16,0,1,77.0
920,17,1,1,84.0
920,18,2,2,80.5
921,2,2,4,78.5
921,3,1,1,76.0
921,4,0,1,73.0
921,12,1,1,83.0
921,13,0,1,74.0
921,14,1,1,84.0
921,16,1,2,76.0
921,17,1,2,82.5
922,2,5,5,85.2
922,6,1,1,92.0
922,11,0,1,69.0
922,14,1,1,79.0
922,15,1,1,97.0
922,17,1,1,84.0
923,2,3,3,81.67
923,4,0,1,75.0
923,6,1,1,93.0
923,9,0,1,71.0
923,10,0,1,73.0
923,13,1,1,90.0
923,16,1,1,77.0
923,17,0,1,70.0
923,20,1,1,86.0
924,2,5,6,79.33
924,10,1,1,88.0
924,14,0,1,71.0
924,15,1,1,79.0
924,17,1,1,84.0
925,2,3,4,81.25
925,3,0,1,70.0
925,5,1,1,87.0
925,6,1,1,77.0
925,7,0,1,77.0
925,8,0,1,73.0
925,11,1,1,94.0
925,12,1,1,86.0
925,14,1,1,79.0
925,15,1,1,78.0
925,17,0,1,70.0
925,19,0,1,72.0
926,1,0,1,66.0
926,2,4,5,83.0
926,5,0,1,76.0
926,11,1,1,81.0
926,17,2,2,89.0
926,18,1,1,81.0
927,2,2,4,76.75
927,3,1,1,81.0
927,4,1,1,80.0
927,10,0,1,68.0
927,15,1,1,93.0
927,16,1,1,95.0
927,17,3,3,84.0
927,18,0,1,75.0
927,19,0,1,70.0
927,20,1,1,80.0
928,2,3,4,84.25
928,5,1,1,86.0
928,9,1,1,77.0
928,10,1,1,80.0
928,11,1,1,84.0
928,12,1,1,82.0
928,13,1,1,83.0
928,16,1,1,85.0
928,17,1,1,89.0
929,2,2,3,80.33
929,5,0,1,73.0
929,6,0,1,72.0
929,10,1,1,79.0
929,12,1,1,76.0
929,16,1,1,89.0
929,17,1,1,78.0
929,20,1,1,93.0
930,2,3,5,80.0
930,7,2,2,90.5
930,8,1,1,78.0
930,9,1,1,78.0
930,13,1,1,78.0
930,15,0,1,72.0
930,17,1,1,85.0
930,19,1,1,84.0
930,20,1,1,84.0
931,1,1,1,80.0
931,2,3,5,80.6
931,7,0,1,70.0
931,8,2,2,82.5
931,9,1,1,78.0
931,13,1,1,82.0
931,15,1,1,92.0
931,17,1,1,87.0
931,19,1,1,81.0
932,1,1,1,83.0
932,2,3,3,87.33
932,3,2,2,81.0
932,7,1,1,78.0
932,8,1,1,94.0
932,14,1,1,85.0
932,15,2,2,83.5
932,17,1,1,88.0
933,2,5,5,81.4
933,3,1,1,84.0
933,11,0,1,67.0
933,16,1,1,87.0
933,17,1,1,89.0
933,18,0,2,73.0
934,2,4,5,80.8
934,3,1,1,89.0
934,6,1,1,82.0
934,12,0,1,69.0
934,15,1,1,78.0
934,17,2,2,83.0
935,2,4,4,84.0
935,8,1,1,78.0
935,9,2,2,79.5
935,11,1,2,80.0
935,13,0,1,74.0
935,17,1,2,77.5
935,18,0,1,75.0
935,19,1,1,82.0
935,20,1,1,78.0
936,2,2,4,75.0
936,4,0,1,69.0
936,8,3,4,76.5
936,12,0,1,76.0
936,14,1,1,78.0
936,17,1,1,81.0
936,18,0,1,71.0
937,1,1,1,88.0
937,2,3,4,87.25
937,8,2,2,78.5
937,10,1,1,78.0
937,11,1,1,77.0
937,12,1,1,86.0
937,14,1,1,91.0
937,15,1,1,77.0
937,17,1,1,92.0
938,1,1,1,77.0
938,2,4,4,83.5
938,8,1,1,89.0
938,10,1,1,89.0
938,14,1,1,77.0
938,16,1,1,80.0
938,17,1,2,71.5
938,19,1,1,76.0
939,2,2,4,77.75
939,4,1,1,76.0
939,5,1,1,85.0
939,11,1,1,88.0
939,15,2,2,90.5
939,17,2,2,77.5
939,18,0,1,73.0
939,19,0,1,67.0
940,1,1,1,95.0
940,2,4,4,84.0
940,5,0,2,69.5
940,8,1,1,80.0
940,14,1,1,82.0
940,16,0,1,70.0
940,17,1,2,77.0
940,19,1,1,81.0
941,1,1,1,84.0
941,2,2,4,80.5
941,3,3,3,79.0
941,5,1,1,83.0
941,9,1,1,85.0
941,14,0,1,70.0
941,16,0,1,76.0
941,17,1,1,80.0
942,2,3,4,82.25
942,3,1,1,78.0
942,13,0,1,75.0
942,15,3,3,81.33
942,17,1,1,81.0
943,2,3,4,84.75
943,3,1,1,84.0
943,10,0,1,75.0
943,12,0,2,69.5
943,13,1,1,89.0
943,15,0,1,71.0
943,17,1,1,78.0
943,20,0,1,69.0
944,2,1,4,74.25
944,6,0,1,72.0
944,8,1,1,92.0
944,10,1,1,83.0
944,16,1,1,86.0
944,17,1,1,83.0
944,18,1,1,82.0
944,20,0,1,73.0
945,2,3,4,79.0
945,5,1,1,82.0
945,6,0,1,74.0
945,7,1,1,83.0
945,9,0,1,72.0
945,11,0,1,68.0
945,13,0,1,75.0
945,15,1,1,89.0
945,16,1,1,83.0
945,17,0,1,74.0
945,19,1,1,82.0
946,1,1,1,90.0
946,2,4,4,80.25
946,3,1,1,80.0
946,4,0,1,74.0
946,9,1,1,81.0
946,11,1,1,91.0
946,14,2,2,83.0
946,17,2,2,84.5
946,20,1,1,80.0
947,2,5,5,87.2
947,4,0,1,69.0
947,5,1,1,92.0
947,11,2,2,89.5
947,13,2,2,81.0
947,17,1,1,89.0
947,18,0,1,73.0
947,19,2,2,80.5
948,2,1,6,75.0
948,12,1,1,88.0
948,14,0,1,75.0
948,17,2,2,79.0
948,18,1,1,78.0
949,2,3,4,82.0
949,5,1,1,87.0
949,6,1,1,79.0
949,8,0,1,72.0
949,16,1,1,81.0
949,17,0,1,73.0
949,18,2,3,78.33
949,20,1,1,76.0
950,2,2,4,82.0
950,4,1,1,81.0
950,7,0,1,72.0
950,11,0,1,69.0
950,14,0,1,71.0
950,17,2,2,88.5
950,18,0,1,73.0
951,2,3,4,81.75
951,5,0,1,76.0
951,7,1,1,96.0
951,9,1,1,89.0
951,10,0,1,69.0
951,13,1,1,78.0
951,17,1,1,85.0
951,18,1,1,85.0
951,19,0,1,72.0
951,20,1,1,82.0
952,2,2,4,73.5
952,3,1,1,78.0
952,7,1,1,88.0
952,12,1,1,84.0
952,13,2,2,85.0
952,15,1,1,79.0
952,18,1,2,76.5
952,20,1,1,85.0
953,2,3,4,78.5
953,4,1,1,91.0
953,7,1,1,77.0
953,10,1,1,90.0
953,16,1,1,83.0
953,17,2,3,83.0
953,19,1,1,91.0
953,20,1,1,96.0
954,2,2,4,74.75
954,5,0,1,70.0
954,8,0,1,68.0
954,11,0,1,73.0
954,13,0,1,73.0
954,14,1,1,84.0
954,17,1,1,87.0
955,1,0,1,74.0
955,2,4,4,86.75
955,3,1,1,84.0
955,6,1,2,76.5
955,9,0,1,74.0
955,11,1,1,85.0
955,16,1,1,84.0
955,17,1,1,88.0
955,18,1,1,78.0
955,20,2,2,83.5
956,2,3,5,77.0
956,5,1,1,84.0
956,14,1,1,86.0
956,17,1,2,79.0
956,19,1,1,80.0
957,1,1,1,85.0
957,2,2,3,79.0
957,3,0,1,69.0
957,10,0,1,69.0
957,11,1,2,80.0
957,12,1,1,82.0
957,13,0,1,65.0
957,17,0,1,70.0
958,1,1,2,75.5
958,2,2,4,84.5
958,6,1,2,73.0
958,7,1,1,83.0
958,9,2,2,89.5
958,16,0,1,64.0
958,17,1,2,76.5
958,20,1,1,88.0
959,1,1,1,80.0
959,2,2,4,78.5
959,5,0,1,75.0
959,6,1,1,84.0
959,8,1,1,80.0
959,9,0,1,74.0
959,14,1,1,80.0
959,15,1,1,83.0
959,17,1,1,89.0
960,1,0,1,74.0
960,2,4,4,83.25
960,4,0,1,72.0
960,11,2,2,83.0
960,12,1,1,80.0
960,17,0,2,72.5
960,18,1,1,89.0
961,2,3,4,82.75
961,3,1,1,90.0
961,6,1,1,85.0
961,11,1,1,87.0
961,12,1,1,81.0
961,13,1,1,85.0
961,16,1,1,90.0
961,17,0,1,72.0
962,2,1,4,72.25
962,11,1,1,90.0
962,15,2,2,83.5
962,16,1,2,76.5
962,17,1,1,90.0
963,2,2,4,76.5
963,6,1,1,80.0
963,8,1,1,81.0
963,15,1,1,94.0
963,16,0,1,66.0
963,17,1,1,81.0
963,18,1,1,78.0
963,20,0,1,72.0
964,2,3,4,80.25
964,4,0,1,73.0
964,7,1,2,79.5
964,9,1,1,87.0
964,14,1,1,78.0
964,15,1,1,93.0
964,17,0,1,68.0
965,2,3,4,82.0
965,4,1,1,88.0
965,5,1,1,87.0
965,6,1,1,90.0
965,8,1,2,78.5
965,10,1,1,79.0
965,16,1,1,81.0
965,17,1,2,84.0
966,2,2,4,76.5
966,4,1,1,79.0
966,6,1,1,88.0
966,8,0,1,76.0
966,9,0,1,70.0
966,13,0,1,72.0
966,15,1,1,88.0
966,17,1,1,76.0
967,1,1,1,76.0
967,2,2,4,74.5
967,5,1,1,87.0
967,8,1,1,82.0
967,9,0,1,68.0
967,11,1,2,78.0
967,12,1,1,77.0
967,17,0,1,72.0
967,18,2,2,89.5
967,19,1,1,80.0
968,2,5,5,89.8
968,4,1,1,87.0
968,6,1,1,76.0
968,9,1,1,86.0
968,10,0,1,71.0
968,11,0,1,72.0
968,12,1,1,80.0
968,13,0,1,71.0
968,17,0,1,72.0
968,19,0,1,74.0
968,20,1,1,85.0
969,2,3,4,81.75
969,10,0,1,69.0
969,11,1,1,81.0
969,12,1,1,84.0
969,13,0,1,67.0
969,17,1,1,91.0
969,20,1,1,81.0
970,1,2,2,84.5
970,2,3,4,83.5
970,8,1,1,83.0
970,12,1,1,80.0
970,14,1,1,90.0
970,16,0,1,71.0
970,17,2,2,84.5
970,20,0,1,71.0
971,2,3,4,77.75
971,3,1,1,84.0
971,5,1,1,93.0
971,11,1,1,84.0
971,12,1,1,77.0
971,17,1,1,82.0
971,19,1,1,81.0
972,2,3,4,81.25
972,3,2,2,89.5
972,5,1,1,79.0
972,8,0,1,75.0
972,11,1,1,80.0
972,13,0,1,74.0
972,17,2,2,78.5
972,19,0,1,76.0
973,2,1,4,75.5
973,4,0,1,76.0
973,6,1,1,85.0
973,8,1,2,77.5
973,10,0,1,75.0
973,11,1,1,85.0
973,17,0,1,69.0
973,18,0,1,71.0
974,2,3,4,79.25
974,4,1,1,85.0
974,5,1,1,82.0
974,6,1,2,75.5
974,9,1,1,82.0
974,11,1,1,91.0
974,14,1,1,80.0
974,15,1,1,84.0
974,17,1,2,82.5
974,20,1,1,77.0
975,2,3,4,80.5
975,3,1,2,81.0
975,4,1,1,90.0
975,5,0,1,65.0
975,6,2,2,80.5
975,11,0,1,68.0
975,13,1,1,95.0
975,14,0,1,76.0
975,16,1,1,86.0
975,17,0,1,67.0
976,2,3,4,79.25
976,3,1,1,84.0
976,8,1,1,83.0
976,10,0,1,72.0
976,11,1,2,74.5
976,13,1,1,87.0
976,16,1,1,86.0
976,17,2,2,78.0
976,19,1,1,88.0
976,20,1,1,93.0
977,2,3,4,78.75
977,5,1,1,90.0
977,7,1,1,87.0
977,12,0,1,74.0
977,16,1,1,80.0
977,17,1,1,92.0
977,18,1,1,86.0
977,19,0,1,69.0
978,2,2,5,78.6
978,6,0,1,74.0
978,8,2,2,80.5
978,9,1,2,74.5
978,12,0,1,70.0
978,17,1,1,80.0
978,18,2,2,84.5
978,20,1,1,79.0
979,2,3,4,78.75
979,4,1,1,80.0
979,6,0,1,76.0
979,9,1,1,89.0
979,11,2,2,86.5
979,15,1,1,85.0
979,17,1,1,91.0
979,18,0,1,77.0
979,19,0,1,73.0
980,2,4,5,78.4
980,3,1,1,83.0
980,7,1,1,85.0
980,8,2,2,90.5
980,9,1,1,87.0
980,17,1,1,81.0
980,19,1,1,81.0
981,2,3,4,81.25
981,3,0,1,75.0
981,7,1,1,82.0
981,11,2,2,82.5
981,16,0,1,69.0
981,17,1,1,84.0
982,2,3,3,84.0
982,8,1,1,87.0
982,9,1,2,73.0
982,13,1,1,87.0
982,15,1,1,85.0
982,17,1,1,95.0
982,18,1,1,85.0
982,19,1,1,86.0
982,20,1,1,76.0
983,2,3,4,82.0
983,4,1,1,92.0
983,5,1,1,87.0
983,7,1,1,77.0
983,15,1,1,84.0
983,17,0,2,71.0
984,2,3,4,83.5
984,9,1,1,79.0
984,13,1,1,83.0
984,17,3,3,82.0
984,19,0,1,64.0
985,2,3,5,81.6
985,8,2,2,82.5
985,11,1,1,90.0
985,12,1,1,83.0
985,13,3,3,84.33
985,15,1,1,79.0
986,2,1,5,71.8
986,5,1,1,81.0
986,7,1,1,87.0
986,8,1,1,79.0
986,9,1,1,81.0
986,10,1,2,80.5
986,17,2,3,78.67
986,19,0,1,70.0
987,2,3,4,83.25
987,7,0,1,75.0
987,9,1,1,89.0
987,11,0,1,75.0
987,16,1,1,76.0
987,17,1,1,85.0
987,19,1,1,86.0
987,20,0,1,74.0
988,2,2,4,81.0
988,4,2,2,82.5
988,7,1,1,79.0
988,9,1,1,90.0
988,16,1,1,81.0
988,17,1,1,77.0
989,2,3,4,79.5
989,8,1,2,77.5
989,10,0,1,71.0
989,14,0,1,72.0
989,17,1,1,88.0
989,18,1,1,77.0
989,20,0,1,71.0
990,1,1,1,85.0
990,2,2,4,78.0
990,9,0,1,69.0
990,15,0,1,68.0
990,16,1,1,83.0
990,17,0,1,67.0
990,19,1,1,86.0
991,2,3,4,85.5
991,6,0,1,68.0
991,8,1,1,84.0
991,9,1,1,82.0
991,11,1,1,88.0
991,12,1,1,84.0
991,14,0,1,68.0
991,15,1,1,82.0
991,16,1,1,78.0
991,17,1,1,81.0
991,18,1,1,92.0
991,19,1,1,83.0
992,2,4,4,85.25
992,3,1,1,78.0
992,4,0,1,73.0
992,5,1,1,76.0
992,8,1,1,86.0
992,10,1,1,77.0
992,17,1,1,82.0
992,19,0,2,75.0
992,20,1,1,83.0
993,1,0,1,69.0
993,2,2,4,77.25
993,11,1,1,85.0
993,12,1,1,85.0
993,13,1,1,80.0
993,16,1,1,80.0
993,17,1,1,79.0
993,19,1,1,95.0
993,20,1,1,87.0
994,2,4,4,87.0
994,4,1,2,81.0
994,10,2,2,83.0
994,14,1,1,90.0
994,16,1,1,79.0
994,17,0,1,66.0
994,18,1,1,78.0
995,1,1,1,89.0
995,2,3,4,83.5
995,3,0,1,73.0
995,8,1,1,83.0
995,10,1,1,89.0
995,15,1,1,78.0
995,17,1,1,84.0
995,20,1,1,80.0
996,2,3,4,79.0
996,3,0,1,69.0
996,8,0,1,74.0
996,10,1,1,85.0
996,17,1,2,85.5
996,18,1,1,95.0
996,19,1,1,81.0
997,2,4,6,79.5
997,6,1,1,85.0
997,9,1,2,83.0
997,11,1,1,78.0
997,12,0,1,76.0
997,17,2,2,85.5
998,2,4,4,83.0
998,3,1,1,84.0
998,8,1,1,78.0
998,9,0,1,72.0
998,12,1,1,79.0
998,14,1,1,80.0
998,17,0,1,71.0
999,2,4,4,79.5
999,3,0,1,70.0
999,5,1,1,89.0
999,8,1,1,94.0
999,12,1,2,77.0
999,16,0,1,72.0
999,17,1,1,82.0
999,18,0,1,67.0
1000,2,3,4,81.5
1000,3,0,1,71.0
1000,8,1,1,87.0
1000,9,1,1,89.0
1000,10,1,1,81.0
1000,13,1,1,86.0
1000,15,2,2,81.5
1000,17,1,2,83.5
1000,18,1,1,87.0
1000,20,0,1,68.0
